160803, 5, Olesno obszar wiejski
160804, 3, Praszka
160804, 4, Praszka miasto
160804, 5, Praszka obszar wiejski
160805, 2, Radłów
160806, 2, Rudniki
160807, 2, Zębowice
160901, 2, Chrząstowice
160902, 2, Dąbrowa
160903, 2, Dobrzeń Wielki
160904, 2, Komprachcice
160905, 2, Łubniany
160906, 2, Murów
160907, 3, Niemodlin
160907, 4, Niemodlin miasto
160907, 5, Niemodlin obszar wiejski
160908, 3, Ozimek
160908, 4, Ozimek miasto
160908, 5, Ozimek obszar wiejski
160909, 2, Popielów
160910, 2, Prószków
160911, 2, Tarnów Opolski
160912, 2, Tułowice
160913, 2, Turawa
161001, 3, Biała
161001, 4, Biała miasto
161001, 5, Biała obszar wiejski
161002, 3, Głogówek
161002, 4, Głogówek miasto
161002, 5, Głogówek obszar wiejski
161003, 2, Lubrza
161004, 3, Prudnik
161004, 4, Prudnik miasto
161004, 5, Prudnik obszar wiejski
161101, 2, Izbicko
161102, 2, Jemielnica
161103, 3, Kolonowskie
161103, 4, Kolonowskie miasto
161103, 5, Kolonowskie obszar wiejski
161104, 3, Leśnica
161104, 4, Leśnica miasto
161104, 5, Leśnica obszar wiejski
161105, 3, Strzelce Opolskie
161105, 4, Strzelce Opolskie miasto
161105, 5, Strzelce Opolskie obszar wiejski
161106, 3, Ujazd
161106, 4, Ujazd miasto
161106, 5, Ujazd obszar wiejski
161107, 3, Zawadzkie
161107, 4, Zawadzkie miasto
161107, 5, Zawadzkie obszar wiejski
166101, 1, M. Opole
180103, 2, Czarna
180105, 2, Lutowiska
180108, 3, Ustrzyki Dolne
180108, 4, Ustrzyki Dolne miasto
180108, 5, Ustrzyki Dolne obszar wiejski
180201, 3, Brzozów
180201, 4, Brzozów miasto
180201, 5, Brzozów obszar wiejski
180202, 2, Domaradz
180203, 2, Dydnia
180204, 2, Haczów
180205, 2, Jasienica Rosielna
180206, 2, Nozdrzec
180301, 1, Dębica
180302, 2, Brzostek
180303, 2, Czarna
180304, 2, Dębica
180305, 2, Jodłowa
180306, 3, Pilzno
180306, 4, Pilzno miasto
180306, 5, Pilzno obszar wiejski
180307, 2, Żyraków
180401, 1, Jarosław
180402, 1, Radymno
180403, 2, Chłopice
180404, 2, Jarosław
180405, 2, Laszki
180406, 2, Pawłosiów
180407, 2, Pruchnik 
180408, 2, Radymno  
180409, 2, Rokietnica 
180410, 2, Roźwienica 
180411, 2, Wiązownica 
180501, 1, Jasło
180502, 2, Brzyska  
180503, 2, Dębowiec 
180504, 2, Jasło
180505, 2, Kołaczyce
180506, 2, Krempna  
180507, 2, Nowy Żmigród 
180508, 2, Osiek Jasielski 
180509, 2, Skołyszyn
180511, 2, Tarnowiec
180601, 2, Cmolas
180606, 2, Dzikowiec
180602, 3, Kolbuszowa
180602, 4, Kolbuszowa miasto
180602, 5, Kolbuszowa obszar wiejski
180603, 2, Majdan Królewski
180604, 2, Niwiska
180605, 2, Raniżów
180701, 2, Chorkówka
180702, 3, Dukla
180702, 4, Dukla miasto
180702, 5, Dukla obszar wiejski
180703, 3, Iwonicz-Zdrój
180703, 4, Iwonicz-Zdrój miasto
180703, 5, Iwonicz-Zdrój obszar wiejski
180704, 3, Jedlicze
180704, 4, Jedlicze miasto
180704, 5, Jedlicze obszar wiejski
180705, 2, Korczyna
180706, 2, Krościenko Wyżne
180707, 2, Miejsce Piastowe
180708, 3, Rymanów
180708, 4, Rymanów miasto
180708, 5, Rymanów obszar wiejski
180709, 2, Wojaszówka
182101, 2, Baligród
182102, 2, Cisna
182103, 3, Lesko
182103, 4, Lesko miasto
182103, 5, Lesko obszar wiejski
182104, 2, Olszanica
182105, 2, Solina
180801, 1, Leżajsk
180802, 2, Grodzisko Dolne
180803, 2, Kuryłówka
180804, 2, Leżajsk
180805, 3, Nowa Sarzyna
180805, 4, Nowa Sarzyna miasto
180805, 5, Nowa Sarzyna obszar wiejski
180901, 1, Lubaczów
180902, 3, Cieszanów
180902, 4, Cieszanów miasto
180902, 5, Cieszanów obszar wiejski
180903, 2, Horyniec-Zdrój
180904, 2, Lubaczów
180905, 3, Narol
180905, 4, Narol miasto
180905, 5, Narol obszar wiejski
180906, 3, Oleszyce
180906, 4, Oleszyce miasto
180906, 5, Oleszyce obszar wiejski
180907, 2, Stary Dzików
180908, 2, Wielkie Oczy
181001, 1, Łańcut
181002, 2, Białobrzegi
181003, 2, Czarna
181004, 2, Łańcut
181005, 2, Markowa
181006, 2, Rakszawa
181007, 2, Żołynia
181101, 1, Mielec
181102, 2, Borowa
181103, 2, Czermin
181104, 2, Gawłuszowice
181105, 2, Mielec
181106, 2, Padew Narodowa
181107, 2, Przecław
181108, 3, Radomyśl Wielki
181108, 4, Radomyśl Wielki miasto
181108, 5, Radomyśl Wielki obszar wiejski
181109, 2, Tuszów Narodowy
181110, 2, Wadowice Górne
181201, 2, Harasiuki
181202, 2, Jarocin
181203, 2, Jeżowe
181204, 2, Krzeszów
181205, 3, Nisko
181205, 4, Nisko miasto
181205, 5, Nisko obszar wiejski
181206, 3, Rudnik nad Sanem
181206, 4, Rudnik nad Sanem miasto
181206, 5, Rudnik nad Sanem obszar wiejski
181207, 3, Ulanów
181207, 4, Ulanów miasto
181207, 5, Ulanów obszar wiejski
181301, 2, Bircza
181302, 2, Dubiecko 
181303, 2, Fredropol
181304, 2, Krasiczyn
181305, 2, Krzywcza 
181306, 2, Medyka
181307, 2, Orły 
181308, 2, Przemyśl 
181309, 2, Stubno
181310, 2, Żurawica 
181401, 1, Przeworsk
181402, 2, Adamówka 
181403, 2, Gać
181404, 2, Jawornik Polski 
181405, 3, Kańczuga 
181405, 4, Kańczuga miasto
181405, 5, Kańczuga obszar wiejski
181406, 2, Przeworsk
181407, 3, Sieniawa
181407, 4, Sieniawa miasto
181407, 5, Sieniawa obszar wiejski
181408, 2, Tryńcza
181409, 2, Zarzecze
181501, 2, Iwierzyce
181502, 2, Ostrów
181503, 3, Ropczyce
181503, 4, Ropczyce miasto
181503, 5, Ropczyce obszar wiejski
181504, 3, Sędziszów Małopolski
181504, 4, Sędziszów Małopolski miasto
181504, 5, Sędziszów Małopolski obszar wiejski
181505, 2, Wielopole Skrzyńskie
181601, 1, Dynów
181602, 3, Błażowa
181602, 4, Błażowa miasto
181602, 5, Błażowa obszar wiejski
181603, 2, Boguchwała
181604, 2, Chmielnik
181605, 2, Dynów
181606, 3, Głogów Małopolski
181606, 4, Głogów Małopolski miasto
181606, 5, Głogów Małopolski obszar wiejski
181607, 2, Hyżne
181608, 2, Kamień
181609, 2, Krasne
181610, 2, Lubenia
181611, 3, Sokołów Małopolski
181611, 4, Sokołów Małopolski miasto
181611, 5, Sokołów Małopolski obszar wiejski
181612, 2, Świlcza
181613, 2, Trzebownisko
181614, 3, Tyczyn
181614, 4, Tyczyn miasto
181614, 5, Tyczyn obszar wiejski
181701, 1, Sanok
181702, 2, Besko
181703, 2, Bukowsko
181704, 2, Komańcza
181705, 2, Sanok
181706, 2, Tyrawa Wołoska
181707, 3, Zagórz
181707, 4, Zagórz miasto
181707, 5, Zagórz obszar wiejski
181708, 2, Zarszyn
181801, 1, Stalowa Wola
181802, 2, Bojanów
181803, 2, Pysznica
181804, 2, Radomyśl nad Sanem
181805, 2, Zaklików
181806, 2, Zaleszany
181901, 2, Czudec
181902, 2, Frysztak
181903, 2, Niebylec
181904, 3, Strzyżów
181904, 4, Strzyżów miasto
181904, 5, Strzyżów obszar wiejski
181905, 2, Wiśniowa
182001, 3, Baranów Sandomierski
182001, 4, Baranów Sandomierski miasto
182001, 5, Baranów Sandomierski obszar wiejski
182002, 2, Gorzyce
182003, 2, Grębów
182004, 3, Nowa Dęba
182004, 4, Nowa Dęba miasto
182004, 5, Nowa Dęba obszar wiejski
186101, 1, M. Krosno
186201, 1, M. Przemyśl
186301, 1, M. Rzeszów
186401, 1, M. Tarnobrzeg
200101, 1, Augustów
200102, 2, Augustów
200103, 2, Bargłów Kościelny
200104, 3, Lipsk
200104, 4, Lipsk miasto
200104, 5, Lipsk obszar wiejski
200105, 2, Nowinka
200106, 2, Płaska
200107, 2, Sztabin
200201, 3, Choroszcz
200201, 4, Choroszcz miasto
200201, 5, Choroszcz obszar wiejski
200202, 3, Czarna Białostocka
200202, 4, Czarna Białostocka miasto
200202, 5, Czarna Białostocka obszar wiejski
200203, 2, Dobrzyniewo Duże
200204, 2, Gródek
200205, 2, Juchnowiec Kościelny
200206, 3, Łapy
200206, 4, Łapy miasto
200206, 5, Łapy obszar wiejski
200207, 2, Michałowo
200208, 2, Poświętne
200209, 3, Supraśl
200209, 4, Supraśl miasto
200209, 5, Supraśl obszar wiejski
200210, 3, Suraż
200210, 4, Suraż miasto
200210, 5, Suraż obszar wiejski
200211, 2, Turośń Kościelna
200212, 3, Tykocin
200212, 4, Tykocin miasto
200212, 5, Tykocin obszar wiejski
200213, 3, Wasilków
200213, 4, Wasilków miasto
200213, 5, Wasilków obszar wiejski
200214, 3, Zabłudów
200214, 4, Zabłudów miasto
200214, 5, Zabłudów obszar wiejski
200215, 2, Zawady
200301, 1, Bielsk Podlaski
200302, 1, Brańsk
200303, 2, Bielsk Podlaski
200304, 2, Boćki
200305, 2, Brańsk
200306, 2, Orla
200307, 2, Rudka
200308, 2, Wyszki
200401, 1, Grajewo
200402, 2, Grajewo
200403, 2, Radziłów
200404, 3, Rajgród
200404, 4, Rajgród miasto
200404, 5, Rajgród obszar wiejski
200405, 3, Szczuczyn
200405, 4, Szczuczyn miasto
200405, 5, Szczuczyn obszar wiejski
200406, 2, Wąsosz
200501, 1, Hajnówka
200502, 2, Białowieża
200503, 2, Czeremcha
200504, 2, Czyże
200505, 2, Dubicze Cerkiewne
200506, 2, Hajnówka
200507, 3, Kleszczele
200507, 4, Kleszczele miasto
200507, 5, Kleszczele obszar wiejski
200508, 2, Narew
200509, 2, Narewka
200601, 1, Kolno
200602, 2, Grabowo
200603, 2, Kolno
200604, 2, Mały Płock
200605, 3, Stawiski
200605, 4, Stawiski miasto
200605, 5, Stawiski obszar wiejski
200606, 2, Turośl
200701, 3, Jedwabne
200701, 4, Jedwabne miasto
200701, 5, Jedwabne obszar wiejski
200702, 2, Łomża
200703, 2, Miastkowo
200704, 3, Nowogród
200704, 4, Nowogród miasto
200704, 5, Nowogród obszar wiejski
200705, 2, Piątnica
200706, 2, Przytuły
200707, 2, Śniadowo
200708, 2, Wizna
200709, 2, Zbójna
200801, 3, Goniądz
200801, 4, Goniądz miasto
200801, 5, Goniądz obszar wiejski
200802, 2, Jasionówka
200803, 2, Jaświły
200804, 3, Knyszyn
200804, 4, Knyszyn miasto
200804, 5, Knyszyn obszar wiejski
200805, 2, Krypno
200806, 3, Mońki
200806, 4, Mońki miasto
200806, 5, Mońki obszar wiejski
200807, 2, Trzcianne
200901, 1, Sejny
200902, 2, Giby
200903, 2, Krasnopol
200904, 2, Puńsk
200905, 2, Sejny
201001, 1, Siemiatycze
201002, 3, Drohiczyn
201002, 4, Drohiczyn miasto
201002, 5, Drohiczyn obszar wiejski
201003, 2, Dziadkowice
201004, 2, Grodzisk
201005, 2, Mielnik
201006, 2, Milejczyce
201007, 2, Nurzec-Stacja
201008, 2, Perlejewo
201009, 2, Siemiatycze
201101, 3, Dąbrowa Białostocka
201101, 4, Dąbrowa Białostocka miasto
201101, 5, Dąbrowa Białostocka obszar wiejski
201102, 2, Janów
201103, 2, Korycin
201104, 2, Krynki
201105, 2, Kuźnica
201106, 2, Nowy Dwór
201107, 2, Sidra
201108, 3, Sokółka
201108, 4, Sokółka miasto
201108, 5, Sokółka obszar wiejski
201109, 3, Suchowola
201109, 4, Suchowola miasto
201109, 5, Suchowola obszar wiejski
201110, 2, Szudziałowo
201201, 2, Bakałarzewo
201202, 2, Filipów
201203, 2, Jeleniewo
201204, 2, Przerośl
201205, 2, Raczki
201206, 2, Rutka-Tartak
201207, 2, Suwałki
201208, 2, Szypliszki
201209, 2, Wiżajny
201301, 1, Wysokie Mazowieckie
201302, 3, Ciechanowiec
201302, 4, Ciechanowiec miasto
201302, 5, Ciechanowiec obszar wiejski
201303, 2, Czyżew-Osada
201304, 2, Klukowo
201305, 2, Kobylin-Borzymy
201306, 2, Kulesze Kościelne
201307, 2, Nowe Piekuty
201308, 2, Sokoły
201309, 2, Szepietowo
201310, 2, Wysokie Mazowieckie
201401, 1, Zambrów
201402, 2, Kołaki Kościelne
201403, 2, Rutki
201404, 2, Szumowo
201405, 2, Zambrów
206101, 1, M. Białystok
206201, 1, M. Łomża
206301, 1, M. Suwałki
220101, 2, Borzytuchom
220102, 3, Bytów
220102, 4, Bytów miasto
220102, 5, Bytów obszar wiejski
220103, 2, Czarna Dąbrówka
220104, 2, Kołczygłowy
220105, 2, Lipnica
220106, 3, Miastko
220106, 4, Miastko miasto
220106, 5, Miastko obszar wiejski
220107, 2, Parchowo
220108, 2, Studzienice
220109, 2, Trzebielino
220110, 2, Tuchomie
220201, 1, Chojnice
220202, 3, Brusy
220202, 4, Brusy miasto
220202, 5, Brusy obszar wiejski
220203, 2, Chojnice
220204, 3, Czersk
220204, 4, Czersk miasto
220204, 5, Czersk obszar wiejski
220205, 2, Konarzyny
220301, 1, Człuchów
220302, 3, Czarne
220302, 4, Czarne miasto
220302, 5, Czarne obszar wiejski
220303, 2, Człuchów
220304, 3, Debrzno
220304, 4, Debrzno miasto
220304, 5, Debrzno obszar wiejski
220305, 2, Koczała
220306, 2, Przechlewo
220307, 2, Rzeczenica
220401, 1, Pruszcz Gdański
220402, 2, Cedry Wielkie
220403, 2, Kolbudy
220404, 2, Pruszcz Gdański
220405, 2, Przywidz
220406, 2, Pszczółki
220407, 2, Suchy Dąb
220408, 2, Trąbki Wielkie
220501, 2, Chmielno
220502, 3, Kartuzy
220502, 4, Kartuzy miasto
220502, 5, Kartuzy obszar wiejski
220503, 2, Przodkowo
220504, 2, Sierakowice
220505, 2, Somonino
220506, 2, Stężyca
220507, 2, Sulęczyno
220508, 3, Żukowo
220508, 4, Żukowo miasto
220508, 5, Żukowo obszar wiejski
220601, 1, Kościerzyna
220602, 2, Dziemiany
220603, 2, Karsin
220604, 2, Kościerzyna
220605, 2, Liniewo
220606, 2, Lipusz
220607, 2, Nowa Karczma
220608, 2, Stara Kiszewa
220701, 1, Kwidzyn
220702, 2, Gardeja
220703, 2, Kwidzyn
220704, 3, Prabuty
220704, 4, Prabuty miasto
220704, 5, Prabuty obszar wiejski
220705, 2, Ryjewo
220706, 2, Sadlinki
220801, 1, Lębork
220802, 1, Łeba
220803, 2, Cewice
220804, 2, Nowa Wieś Lęborska
220805, 2, Wicko
220901, 1, Malbork
220903, 2, Lichnowy
220904, 2, Malbork
220906, 2, Miłoradz
220907, 3, Nowy Staw
220907, 4, Nowy Staw miasto
220907, 5, Nowy Staw obszar wiejski
220908, 2, Stare Pole
221001, 1, Krynica Morska
221002, 3, Nowy Dwór Gdański
221002, 4, Nowy Dwór Gdański miasto
221002, 5, Nowy Dwór Gdański obszar wiejski
221003, 2, Ostaszewo
221004, 2, Stegna
221005, 2, Sztutowo
221101, 1, Hel
221102, 1, Jastarnia
221103, 1, Puck
221104, 1, Władysławowo
221105, 2, Kosakowo
221106, 2, Krokowa
221107, 2, Puck
221201, 1, Ustka
221202, 2, Damnica
221203, 2, Dębnica Kaszubska
221204, 2, Główczyce
221205, 3, Kępice
221205, 4, Kępice miasto
221205, 5, Kępice obszar wiejski
221206, 2, Kobylnica
221207, 2, Potęgowo
221208, 2, Słupsk
221209, 2, Smołdzino
221210, 2, Ustka
221301, 1, Czarna Woda
221302, 1, Skórcz
221303, 1, Starogard Gdański
221304, 2, Bobowo
221305, 2, Kaliska
221306, 2, Lubichowo
221307, 2, Osieczna
221308, 2, Osiek
221309, 3, Skarszewy
221309, 4, Skarszewy miasto
221309, 5, Skarszewy obszar wiejski
221310, 2, Skórcz
221311, 2, Smętowo Graniczne
221312, 2, Starogard Gdański
221313, 2, Zblewo
221601, 3, Dzierzgoń
221601, 4, Dzierzgoń miasto
221601, 5, Dzierzgoń obszar wiejski
221602, 2, Mikołajki Pomorskie
221603, 2, Stary Dzierzgoń
221604, 2, Stary Targ
221605, 3, Sztum
221605, 4, Sztum miasto
221605, 5, Sztum obszar wiejski
221401, 1, Tczew
221402, 3, Gniew
221402, 4, Gniew miasto
221402, 5, Gniew obszar wiejski
221403, 2, Morzeszczyn
221404, 3, Pelplin
221404, 4, Pelplin miasto
221404, 5, Pelplin obszar wiejski
221405, 2, Subkowy
221406, 2, Tczew
221501, 1, Reda
221502, 1, Rumia
221503, 1, Wejherowo
221504, 2, Choczewo
221505, 2, Gniewino
221506, 2, Linia
221507, 2, Luzino
221508, 2, Łęczyce  
221509, 2, Szemud
221510, 2, Wejherowo
226101, 1, M. Gdańsk
226201, 1, M. Gdynia
226301, 1, M. Słupsk
226401, 1, M. Sopot 
240101, 1, Będzin
240102, 1, Czeladź  
240108, 1, Sławków
240103, 1, Wojkowice
240104, 2, Bobrowniki
240105, 2, Mierzęcice
240106, 2, Psary
240107, 3, Siewierz
240107, 4, Siewierz miasto
240107, 5, Siewierz obszar wiejski
240201, 1, Szczyrk
240202, 2, Bestwina
240203, 2, Buczkowice
240204, 3, Czechowice-Dziedzice
240204, 4, Czechowice-Dziedzice miasto
240204, 5, Czechowice-Dziedzice obszar wiejski
240205, 2, Jasienica
240206, 2, Jaworze
240207, 2, Kozy
240208, 2, Porąbka
240209, 3, Wilamowice
240209, 4, Wilamowice miasto
240209, 5, Wilamowice obszar wiejski
240210, 2, Wilkowice
241401, 1, Bieruń
241402, 1, Imielin
241403, 1, Lędziny
241404, 2, Bojszowy
241405, 2, Chełm Śląski
240301, 1, Cieszyn
240302, 1, Ustroń
240303, 1, Wisła
240304, 2, Brenna
240305, 2, Chybie
240306, 2, Dębowiec
240307, 2, Goleszów
240308, 2, Hażlach
240309, 2, Istebna
240310, 3, Skoczów
240310, 4, Skoczów miasto
240310, 5, Skoczów obszar wiejski
240311, 3, Strumień
240311, 4, Strumień miasto
240311, 5, Strumień obszar wiejski
240312, 2, Zebrzydowice
240401, 3, Blachownia
240401, 4, Blachownia miasto
240401, 5, Blachownia obszar wiejski
240402, 2, Dąbrowa Zielona
240403, 2, Janów
240404, 2, Kamienica Polska
240405, 2, Kłomnice
240406, 3, Koniecpol
240406, 4, Koniecpol miasto
240406, 5, Koniecpol obszar wiejski
240407, 2, Konopiska
240408, 2, Kruszyna
240409, 2, Lelów
240410, 2, Mstów
240411, 2, Mykanów
240412, 2, Olsztyn
240413, 2, Poczesna
240414, 2, Przyrów
240415, 2, Rędziny
240416, 2, Starcza
240501, 1, Knurów
240502, 1, Pyskowice
240503, 2, Gierałtowice
240504, 2, Pilchowice
240505, 2, Rudziniec
240506, 3, Sośnicowice
240506, 4, Sośnicowice miasto
240506, 5, Sośnicowice obszar wiejski
240507, 3, Toszek
240507, 4, Toszek miasto
240507, 5, Toszek obszar wiejski
240508, 2, Wielowieś
240601, 3, Kłobuck
240601, 4, Kłobuck miasto
240601, 5, Kłobuck obszar wiejski
240602, 3, Krzepice
240602, 4, Krzepice miasto
240602, 5, Krzepice obszar wiejski
240603, 2, Lipie
240604, 2, Miedźno
240605, 2, Opatów
240606, 2, Panki
240607, 2, Popów
240608, 2, Przystajń
240609, 2, Wręczyca Wielka
240701, 1, Lubliniec
240702, 2, Boronów
240703, 2, Ciasna
240704, 2, Herby
240705, 2, Kochanowice
240706, 2, Koszęcin
240707, 2, Pawonków
240708, 3, Woźniki
240708, 4, Woźniki miasto
240708, 5, Woźniki obszar wiejski
240801, 1, Łaziska Górne
240802, 1, Mikołów
240803, 1, Orzesze
240804, 2, Ornontowice
240805, 2, Wyry
240901, 1, Myszków
240902, 3, Koziegłowy
240902, 4, Koziegłowy miasto
240902, 5, Koziegłowy obszar wiejski
240903, 2, Niegowa
240904, 2, Poraj
240905, 3, Żarki
240905, 4, Żarki miasto
240905, 5, Żarki obszar wiejski
241001, 2, Goczałkowice-Zdrój
241002, 2, Kobiór
241003, 2, Miedźna
241004, 2, Pawłowice
241005, 3, Pszczyna
241005, 4, Pszczyna miasto
241005, 5, Pszczyna obszar wiejski
241006, 2, Suszec
241101, 1, Racibórz
241102, 2, Kornowac
241103, 3, Krzanowice
241103, 4, Krzanowice miasto
241103, 5, Krzanowice obszar wiejski
241104, 2, Krzyżanowice
241105, 3, Kuźnia Raciborska
241105, 4, Kuźnia Raciborska miasto
241105, 5, Kuźnia Raciborska obszar wiejski
241106, 2, Nędza
241107, 2, Pietrowice Wielkie
241108, 2, Rudnik
241201, 3, Czerwionka-Leszczyny
241201, 4, Czerwionka-Leszczyny miasto
241201, 5, Czerwionka-Leszczyny obszar wiejski
241202, 2, Gaszowice
241203, 2, Jejkowice
241204, 2, Lyski
241205, 2, Świerklany
241301, 1, Kalety
241302, 1, Miasteczko Śląskie
241303, 1, Radzionków
241304, 1, Tarnowskie Góry
241305, 2, Krupski Młyn
241306, 2, Ożarowice
241307, 2, Świerklaniec
241308, 2, Tworóg
241309, 2, Zbrosławice
241501, 1, Pszów
241502, 1, Radlin
241503, 1, Rydułtowy
241504, 1, Wodzisław Śląski
241505, 2, Godów
241506, 2, Gorzyce  
241507, 2, Lubomia  
241508, 2, Marklowice 
241509, 2, Mszana
241601, 1, Poręba
241602, 1, Zawiercie
241603, 2, Irządze  
241604, 2, Kroczyce 
241605, 3, Łazy
241605, 4, Łazy miasto
241605, 5, Łazy obszar wiejski
241606, 3, Ogrodzieniec
241606, 4, Ogrodzieniec miasto
241606, 5, Ogrodzieniec obszar wiejski
241607, 3, Pilica
241607, 4, Pilica miasto
241607, 5, Pilica obszar wiejski
241608, 3, Szczekociny
241608, 4, Szczekociny miasto
241608, 5, Szczekociny obszar wiejski
241609, 2, Włodowice
241610, 2, Żarnowiec
241701, 1, Żywiec
241702, 2, Czernichów 
241703, 2, Gilowice 
241704, 2, Jeleśnia 
241705, 2, Koszarawa
241706, 2, Lipowa
241707, 2, Łękawica 
241708, 2, Łodygowice 
241709, 2, Milówka  
241710, 2, Radziechowy-Wieprz
241711, 2, Rajcza
241712, 2, Ślemień  
241713, 2, Świnna
241714, 2, Ujsoły
241715, 2, Węgierska Górka 
246101, 1, M. Bielsko-Biała
246201, 1, M. Bytom 
246301, 1, M. Chorzów 
246401, 1, M. Częstochowa  
246501, 1, M. Dąbrowa Górnicza
246601, 1, M. Gliwice 
246701, 1, M. Jastrzębie-Zdrój
246801, 1, M. Jaworzno
246901, 1, M. Katowice
247001, 1, M. Mysłowice 
247101, 1, M. Piekary Śląskie
247201, 1, M. Ruda Śląska  
247301, 1, M. Rybnik
247401, 1, M. Siemianowice Śląskie 
247501, 1, M. Sosnowiec 
247601, 1, M. Świętochłowice 
247701, 1, M. Tychy 
247801, 1, M. Zabrze
247901, 1, M. Żory
260101, 3, Busko-Zdrój
260101, 4, Busko-Zdrój miasto
260101, 5, Busko-Zdrój obszar wiejski
260102, 2, Gnojno
260103, 2, Nowy Korczyn
260104, 2, Pacanów
260105, 2, Solec-Zdrój
260106, 2, Stopnica
260107, 2, Tuczępy
260108, 2, Wiślica
260201, 2, Imielno
260202, 3, Jędrzejów
260202, 4, Jędrzejów miasto
260202, 5, Jędrzejów obszar wiejski
260203, 3, Małogoszcz
260203, 4, Małogoszcz miasto
260203, 5, Małogoszcz obszar wiejski
260204, 2, Nagłowice
260205, 2, Oksa
260206, 3, Sędziszów
260206, 4, Sędziszów miasto
260206, 5, Sędziszów obszar wiejski
260207, 2, Słupia (Jędrzejowska)
260208, 2, Sobków
260209, 2, Wodzisław
260301, 2, Bejsce
260302, 2, Czarnocin
260303, 3, Kazimierza Wielka
260303, 4, Kazimierza Wielka miasto
260303, 5, Kazimierza Wielka obszar wiejski
260304, 2, Opatowiec
260305, 3, Skalbmierz
260305, 4, Skalbmierz miasto
260305, 5, Skalbmierz obszar wiejski
260401, 2, Bieliny
260402, 3, Bodzentyn
260402, 4, Bodzentyn miasto
260402, 5, Bodzentyn obszar wiejski
260403, 3, Chęciny
260403, 4, Chęciny miasto
260403, 5, Chęciny obszar wiejski
260404, 3, Chmielnik
260404, 4, Chmielnik miasto
260404, 5, Chmielnik obszar wiejski
260405, 2, Daleszyce
260406, 2, Górno
260407, 2, Łagów
260408, 2, Łopuszno
260409, 2, Masłów
260410, 2, Miedziana Góra
260411, 2, Mniów
260412, 2, Morawica
260413, 2, Nowa Słupia
260414, 2, Piekoszów
260415, 2, Pierzchnica
260416, 2, Raków
260417, 2, Sitkówka-Nowiny
260418, 2, Strawczyn
260419, 2, Zagnańsk
260501, 2, Fałków
260502, 2, Gowarczów
260503, 3, Końskie
260503, 4, Końskie miasto
260503, 5, Końskie obszar wiejski
260504, 2, Radoszyce
260505, 2, Ruda Maleniecka
260506, 2, Słupia (Konecka)
260507, 2, Smyków
260508, 3, Stąporków
260508, 4, Stąporków miasto
260508, 5, Stąporków obszar wiejski
260601, 2, Baćkowice
260602, 2, Iwaniska
260603, 2, Lipnik
260604, 3, Opatów
260604, 4, Opatów miasto
260604, 5, Opatów obszar wiejski
260605, 3, Ożarów
260605, 4, Ożarów miasto
260605, 5, Ożarów obszar wiejski
260606, 2, Sadowie
260607, 2, Tarłów
260608, 2, Wojciechowice
260701, 1, Ostrowiec Świętokrzyski
260702, 2, Bałtów
260703, 2, Bodzechów
260704, 3, Ćmielów
260704, 4, Ćmielów miasto
260704, 5, Ćmielów obszar wiejski
260705, 3, Kunów
260705, 4, Kunów miasto
260705, 5, Kunów obszar wiejski
260706, 2, Waśniów
260801, 3, Działoszyce
260801, 4, Działoszyce miasto
260801, 5, Działoszyce obszar wiejski
260802, 2, Kije
260803, 2, Michałów
260804, 3, Pińczów
260804, 4, Pińczów miasto
260804, 5, Pińczów obszar wiejski
260805, 2, Złota
260901, 1, Sandomierz
260902, 2, Dwikozy
260903, 2, Klimontów
260904, 3, Koprzywnica
260904, 4, Koprzywnica miasto
260904, 5, Koprzywnica obszar wiejski
260905, 2, Łoniów
260906, 2, Obrazów
260907, 2, Samborzec
260908, 2, Wilczyce
260909, 3, Zawichost
260909, 4, Zawichost miasto
260909, 5, Zawichost obszar wiejski
261001, 1, Skarżysko-Kamienna
261002, 2, Bliżyn
261003, 2, Łączna
261004, 2, Skarżysko Kościelne
261005, 3, Suchedniów
261005, 4, Suchedniów miasto
261005, 5, Suchedniów obszar wiejski
261101, 1, Starachowice
261102, 2, Brody
261103, 2, Mirzec
261104, 2, Pawłów
261105, 3, Wąchock
261105, 4, Wąchock miasto
261105, 5, Wąchock obszar wiejski
261201, 2, Bogoria
261202, 2, Łubnice
261203, 2, Oleśnica
261204, 3, Osiek
261204, 4, Osiek miasto
261204, 5, Osiek obszar wiejski
261205, 3, Połaniec
261205, 4, Połaniec miasto
261205, 5, Połaniec obszar wiejski
261206, 2, Rytwiany
261207, 3, Staszów
261207, 4, Staszów miasto
261207, 5, Staszów obszar wiejski
261208, 2, Szydłów
261301, 2, Kluczewsko
261302, 2, Krasocin
261303, 2, Moskorzew
261304, 2, Radków
261305, 2, Secemin
261306, 3, Włoszczowa
261306, 4, Włoszczowa miasto
261306, 5, Włoszczowa obszar wiejski
266101, 1, M. Kielce
280101, 1, Bartoszyce
280102, 1, Górowo Iławeckie
280103, 2, Bartoszyce
280104, 3, Bisztynek
280104, 4, Bisztynek miasto
280104, 5, Bisztynek obszar wiejski
280105, 2, Górowo Iławeckie
280106, 3, Sępopol
280106, 4, Sępopol miasto
280106, 5, Sępopol obszar wiejski
280201, 1, Braniewo
280202, 2, Braniewo
280203, 3, Frombork
280203, 4, Frombork miasto
280203, 5, Frombork obszar wiejski
280204, 2, Lelkowo
280205, 3, Pieniężno
280205, 4, Pieniężno miasto
